post_id,platform,platform_post_id,post_url,created_at,day_of_week,post_hour,post_type,media_type,caption,hashtags,num_hashtags,mentions_count,has_call_to_action,call_to_action_type,content_topic,sentiment_tone,caption_length,features_resident_story,campaign_name,is_boosted,boost_budget_php,impressions,reach,likes,comments,shares,saves,click_throughs,video_views,engagement_rate,profile_visits,donation_referrals,estimated_donation_value_php,follower_count_at_post,watch_time_seconds,avg_view_duration_seconds,subscriber_count_at_post,forwards
501,Instagram,ig_7044316819925131,https://instagram.com/p/I3IByC3rrjA,2025-09-22 21:04:00,Monday,21,ThankYou,Video,"P21,000 might not sound like a lot, but to Camila it means SAFETY. Thank you, Carlos. #SafeHaven",#SafeHaven,1,1,True,SignUp,Gratitude,Grateful,96,False,,False,,11915,7639,572,264,141,103,369,14496.0,0.1497,414,2,3644.91,1816,,,,
543,Facebook,fb_6504211828571972,https://facebook.com/lighthouse.ph/posts/6504211828571972,2025-09-23 12:50:00,Tuesday,12,EventPromotion,Text,Mark your calendar: Art Show on September 29 - it's going to be special. https://lighthouse.ph/donate?utm_source=facebook,#GiveHope,1,1,False,,Health,Grateful,121,False,,False,,559,370,17,8,4,2,4,,0.0775,10,0,0.0,2479,,,,
546,Instagram,ig_9154306599765821,https://instagram.com/p/GzQvJlubDJk,2025-09-23 16:17:00,Tuesday,16,FundraisingAppeal,Carousel,"The P206,000 we need each month covers so much: safety, healing, education, hope. We're 40% short. Help us? https://lighthouse.ph/donate?utm_source=instagram",#SpreadTheWord,1,0,True,LearnMore,SafehouseLife,Hopeful,157,False,,True,3925.68,19642,12942,772,114,132,107,417,,0.0728,159,12,59679.37,1833,,,,
805,TikTok,tk_3904375085701130,https://tiktok.com/@lighthouse_ph/video/9813046567008749677,2025-09-23 17:13:00,Tuesday,17,FundraisingAppeal,Reel,"This is hard to ask, but our reserve is gone. We're raising P64,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=tiktok","#BreakTheCycle, #MakeADifference, #ChildRights, #EndViolence",4,0,True,SignUp,Education,Hopeful,155,False,,True,3136.75,31348,20000,742,277,158,116,863,29126.0,0.0662,495,11,54535.81,930,,,,
60,Facebook,fb_1927141031356962,https://facebook.com/lighthouse.ph/posts/1927141031356962,2025-09-23 19:02:00,Tuesday,19,Campaign,Carousel,"The Year-End Hope campaign keeps our lights on and our girls safe. We've raised P107,000 of P180,000. Can we count on you? https://lighthouse.ph/donate?utm_source=facebook",#EndTrafficking,1,0,True,ShareStory,Gratitude,Hopeful,171,False,,False,,10242,6814,579,165,127,107,237,,0.1493,200,11,14478.1,2423,,,,
346,WhatsApp,wa_5627854036712756,https://whatsapp.com/channel/lighthouse_ph/5627854036712756,2025-09-26 02:54:00,Friday,2,Campaign,Photo,Join our Summer of Safety campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=whatsapp,,0,0,True,DonateNow,Gratitude,Celebratory,139,False,,True,2662.02,1579,956,24,10,6,3,55,,0.0401,10,1,4595.01,1543,,,,15.0
366,TikTok,tk_3084729440783720,https://tiktok.com/@lighthouse_ph/video/3727826953024069102,2025-09-29 16:32:00,Monday,16,ThankYou,Reel,"Every donation is a prayer answered. Thank you for being the answer for our girls. #SafeHaven, #DonateNow, #ForYou","#SafeHaven, #DonateNow, #ForYou",3,2,True,ShareStory,Education,Celebratory,114,False,,False,,9295,6268,765,157,145,72,209,9592.0,0.1259,281,3,10232.07,916,,,,
147,Facebook,fb_4922826513027424,https://facebook.com/lighthouse.ph/posts/4922826513027424,2025-10-01 14:51:00,Wednesday,14,EventPromotion,Video,Something big is coming October 11. We can't wait to celebrate with you at Volunteer Day. https://lighthouse.ph/donate?utm_source=facebook,"#ProtectChildren, #BeTheChange",2,0,True,LearnMore,Education,Celebratory,138,False,,False,,927,694,44,22,10,5,40,822.0,0.097,15,0,0.0,2423,,,,
674,LinkedIn,li_3903463107930558,https://linkedin.com/feed/update/urn:li:activity:2235326382868140030,2025-10-04 12:20:00,Saturday,12,EducationalContent,Text,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: ",,0,0,True,DonateNow,Gratitude,Informative,99,False,,False,,348,205,18,6,4,2,8,,0.1152,10,0,0.0,496,,,,
56,LinkedIn,li_2391947154688943,https://linkedin.com/feed/update/urn:li:activity:4579623174542900256,2025-10-04 15:32:00,Saturday,15,Campaign,Photo,Back to School is happening NOW. Our girls are counting on us. Donate today: https://lighthouse.ph/donate?utm_source=linkedin,"#HopeForGirls, #SpreadTheWord, #ChildAbuse",3,0,True,DonateNow,SafehouseLife,Hopeful,125,False,,False,,582,394,22,4,4,2,18,,0.0653,9,0,0.0,457,,,,
583,Twitter,tw_4355041173489642,https://twitter.com/lighthouse_ph/status/9579376195522894273,2025-10-05 19:16:00,Sunday,19,EventPromotion,Carousel,SAVE THE DATE! Join us on October 26 for Volunteer Day. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=twitter,"#ProtectChildren, #MakeADifference, #EndViolence",3,0,False,,Health,Celebratory,135,False,,False,,6929,3915,695,136,110,74,51,,0.1495,193,3,5408.85,1228,,,,
286,LinkedIn,li_7765639928218236,https://linkedin.com/feed/update/urn:li:activity:1264056912868015162,2025-10-06 21:45:00,Monday,21,ImpactStory,Text,"It's not magic. It's medicine, school, safety, and LOVE. Valentina's transformation started the day she arrived at our door. #ProtectChildren",#ProtectChildren,1,3,False,,AwarenessRaising,Celebratory,141,False,,False,,575,379,27,9,5,2,4,,0.0924,8,0,0.0,463,,,,
272,Facebook,fb_6086398935452143,https://facebook.com/lighthouse.ph/posts/6086398935452143,2025-10-08 04:54:00,Wednesday,4,FundraisingAppeal,Video,"Bare walls. Full hearts. Empty wallets. We need P68,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=facebook","#ProtectChildren, #SpreadTheWord, #EndViolence, #HumanTrafficking",4,3,True,LearnMore,Reintegration,Informative,143,False,,False,,1656,986,23,7,3,2,57,1522.0,0.0247,9,0,0.0,2479,,,,
536,Facebook,fb_1481851118135787,https://facebook.com/lighthouse.ph/posts/1481851118135787,2025-10-11 14:09:00,Saturday,14,ImpactStory,Photo,"Stories like Valentina's remind us why we fight. Thank you for standing with us. #HopeForGirls, #DonateNow, #EndViolence, #ChildRights","#HopeForGirls, #DonateNow, #EndViolence, #ChildRights",4,1,False,,Gratitude,Emotional,134,False,,False,,1686,1265,69,10,18,8,20,,0.0779,24,3,12688.73,2479,,,,
376,Instagram,ig_3288471418281551,https://instagram.com/p/mqa_yHH086e,2025-10-13 00:54:00,Monday,0,ImpactStory,Video,"We don't just provide shelter. We provide HOPE. Meet Ana, whose life changed because someone believed in her. Help more girls today","#BeTheChange, #ChildRights, #HumanTrafficking",3,2,False,,DonorImpact,Urgent,131,True,,False,,5210,2920,82,16,34,6,38,5221.0,0.0331,38,9,9272.57,1796,,,,
176,YouTube,yt_2956984051603459,https://youtube.com/watch?v=0T0KQV7dE4v,2025-10-15 12:53:00,Wednesday,12,ImpactStory,Video,"It's not magic. It's medicine, school, safety, and LOVE. Valentina's transformation started the day she arrived at our door. #BreakTheCycle, #ForYou","#BreakTheCycle, #ForYou",2,1,True,ShareStory,DonorImpact,Hopeful,148,True,,False,,20163,12120,893,320,385,101,625,20119.0,0.0915,173,85,309082.5,572,5653439.0,281.0,756.0,
74,Facebook,fb_5319465294325641,https://facebook.com/lighthouse.ph/posts/5319465294325641,2025-10-16 20:00:00,Thursday,20,FundraisingAppeal,Photo,"Bare walls. Full hearts. Empty wallets. We need P72,000 to keep going. Our girls are worth it. https://lighthouse.ph/donate?utm_source=facebook",,0,0,True,LearnMore,Reintegration,Grateful,143,False,,False,,5285,3128,375,45,56,38,134,,0.1318,76,13,45013.32,2423,,,,
155,LinkedIn,li_6432513427061025,https://linkedin.com/feed/update/urn:li:activity:2666112466323276678,2025-10-16 21:01:00,Thursday,21,ThankYou,Text,"Every donation is a prayer answered. Thank you for being the answer for our girls. #SurvivorStrong, #GiveHope, #ChildAbuse","#SurvivorStrong, #GiveHope, #ChildAbuse",3,1,True,SignUp,Education,Emotional,122,False,,False,,876,594,34,20,17,4,24,,0.1087,16,0,0.0,463,,,,
731,Twitter,tw_2115012587275115,https://twitter.com/lighthouse_ph/status/3889769318092949675,2025-10-17 09:39:00,Friday,9,ImpactStory,Text,"It's not magic. It's medicine, school, safety, and LOVE. Gabriela's transformation started the day she arrived at our door. #GiveHope, #HumanTrafficking, #ChildAbuse","#GiveHope, #HumanTrafficking, #ChildAbuse",3,1,False,,AwarenessRaising,Hopeful,165,True,,True,959.57,1694,1163,133,28,55,9,13,,0.1172,43,6,12049.65,1228,,,,
534,Instagram,ig_2123513614322776,https://instagram.com/p/-UZ-KcaoXC8,2025-10-17 20:05:00,Friday,20,Campaign,Text,"The Back to School campaign keeps our lights on and our girls safe. We've raised P148,000 of P162,000. Can we count on you? https://lighthouse.ph/donate?utm_source=instagram","#SurvivorStrong, #SpreadTheWord",2,3,True,DonateNow,Education,Urgent,173,False,,True,2117.4,11460,7018,1059,131,369,96,227,,0.1816,306,24,21195.75,1833,,,,
753,Instagram,ig_6719851396794329,https://instagram.com/p/CngY1kKoJiQ,2025-10-18 16:14:00,Saturday,16,Campaign,Video,"This October, we're asking for help. P71,000 will cover meals, medicine, and hope for 21 girls. https://lighthouse.ph/donate?utm_source=instagram",#GiveHope,1,2,True,DonateNow,Education,Informative,145,False,,False,,524,350,7,3,2,1,12,317.0,0.0419,3,0,0.0,1833,,,,
252,LinkedIn,li_8489107063234031,https://linkedin.com/feed/update/urn:li:activity:4600343120080049844,2025-10-19 02:32:00,Sunday,2,Campaign,Text,"Summer of Safety: Where your P1,403 can change everything. Our goal is P119,000. We're 69% there. https://lighthouse.ph/donate?utm_source=linkedin","#SurvivorStrong, #MakeADifference, #OSAEC",3,0,True,DonateNow,Reintegration,Urgent,146,False,,False,,886,501,11,2,3,1,29,,0.0293,3,0,0.0,463,,,,
611,Instagram,ig_5802779518419859,https://instagram.com/p/YtHp6whPD9a,2025-10-20 07:41:00,Monday,7,EducationalContent,Carousel,"What does freedom mean to a trafficking survivor? We asked Josefina, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=instagram",#SafeHaven,1,0,False,,DonorImpact,Urgent,153,False,,False,,1362,947,39,16,10,6,12,,0.0586,9,0,0.0,1833,,,,
83,YouTube,yt_6446239934148487,https://youtube.com/watch?v=fLFnG1miE0Z,2025-10-20 15:09:00,Monday,15,EducationalContent,Video,"Our girls are learning. Today's lesson: SELF-WORTH. Because every girl deserves to know her value. #HopeForGirls, #SpreadTheWord, #ForYou","#HopeForGirls, #SpreadTheWord, #ForYou",3,0,False,,AwarenessRaising,Urgent,137,False,,True,3313.09,8689,6582,784,249,241,68,119,7268.0,0.1536,229,3,11713.29,572,2500192.0,344.0,761.0,
201,LinkedIn,li_5810234070254403,https://linkedin.com/feed/update/urn:li:activity:4041068628059805012,2025-10-21 11:08:00,Tuesday,11,ThankYou,Text,Grateful. So grateful. For supporters like you who get it. Thank you. ,,0,0,False,,CampaignLaunch,Celebratory,70,False,,False,,880,493,67,16,10,5,6,,0.1502,12,0,0.0,463,,,,
36,Facebook,fb_7159623111346718,https://facebook.com/lighthouse.ph/posts/7159623111346718,2025-10-29 13:24:00,Wednesday,13,EducationalContent,Video,"Did you know? 1 in 4 girls in developing countries lack formal education That's why education is SO important for at-risk girls. #SurvivorStrong, #MakeADifference, #HumanTrafficking, #ChildRights","#SurvivorStrong, #MakeADifference, #HumanTrafficking, #ChildRights",4,1,False,,AwarenessRaising,Emotional,195,False,,False,,5858,3945,218,45,61,17,55,3449.0,0.0667,95,1,1698.35,2211,,,,
442,TikTok,tk_8888386261943460,https://tiktok.com/@lighthouse_ph/video/2160754938651492459,2025-10-30 08:07:00,Thursday,8,ImpactStory,Reel,"Six months ago, Lucia didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=tiktok",,0,1,False,,Education,Grateful,145,True,,False,,11992,7687,248,69,143,32,86,15206.0,0.0527,161,38,76648.93,916,,,,
58,WhatsApp,wa_1018749264464422,https://whatsapp.com/channel/lighthouse_ph/1018749264464422,2025-10-30 18:54:00,Thursday,18,ImpactStory,Reel,"Sometimes the most powerful thing we can do is simply listen. Gabriela shared her story with us last week, and we're so proud of her progress. Help more girls today",,0,1,False,,Gratitude,Emotional,164,False,,True,552.73,13529,7633,944,365,267,74,97,9497.0,0.1406,228,211,306434.93,1517,,,,613.0
459,WhatsApp,wa_6769940530445360,https://whatsapp.com/channel/lighthouse_ph/6769940530445360,2025-10-31 05:58:00,Friday,5,Campaign,Text,"Our GivingTuesday campaign is LIVE! Every peso counts toward keeping our girls safe. Can you help us reach our goal of P65,000? https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,True,LearnMore,CampaignLaunch,Hopeful,176,False,,False,,519,297,7,2,1,0,15,,0.036,2,0,0.0,1543,,,,1.0
544,Facebook,fb_1427817587968776,https://facebook.com/lighthouse.ph/posts/1427817587968776,2025-11-03 17:05:00,Monday,17,ThankYou,Video,"A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #MakeADifference, #YearEndHope, #HumanTrafficking, #ChildRights","#MakeADifference, #YearEndHope, #HumanTrafficking, #ChildRights",4,1,True,ShareStory,CampaignLaunch,Grateful,152,False,Year-End Hope,True,683.31,14969,10674,405,122,131,48,371,18654.0,0.0675,151,2,8834.04,2479,,,,
394,Twitter,tw_4014641753767366,https://twitter.com/lighthouse_ph/status/4972877884397638578,2025-11-04 17:41:00,Tuesday,17,EventPromotion,Text,Benefit Concert is in 10 days and we're excited! Come support our girls. https://lighthouse.ph/donate?utm_source=twitter,"#MakeADifference, #YearEndHope",2,0,True,LearnMore,SafehouseLife,Urgent,120,False,GivingTuesday,False,,1379,925,81,20,23,10,47,,0.1611,57,0,0.0,1228,,,,
267,YouTube,yt_2031192070628486,https://youtube.com/watch?v=Auuy_R9hJux,2025-11-06 05:47:00,Thursday,5,EventPromotion,Video,You're invited! Fundraiser Gala is happening November 14. We'd love to see you there. https://lighthouse.ph/donate?utm_source=youtube,"#MakeADifference, #YearEndHope, #HumanTrafficking, #EndViolence",4,1,False,,SafehouseLife,Celebratory,133,False,,False,,3959,2632,62,26,14,6,43,5041.0,0.0332,26,0,0.0,620,1033405.0,205.0,778.0,
668,Instagram,ig_2252891907903793,https://instagram.com/p/_vBROAy_hf0,2025-11-07 02:13:00,Friday,2,FundraisingAppeal,Photo,"No budget, no meals. No meals, no hope. We're short P88,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=instagram",#HopeForGirls,1,0,True,DonateNow,DonorImpact,Celebratory,143,False,,False,,939,564,23,3,5,2,30,,0.0548,11,0,0.0,1833,,,,
307,Facebook,fb_1585507386711101,https://facebook.com/lighthouse.ph/posts/1585507386711101,2025-11-07 19:53:00,Friday,19,EducationalContent,Photo,"Myth: Trafficking only happens in poor countries. TRUTH: Trafficking happens everywhere, including wealthy nations. This is why survivors need trauma-informed care. #SafeHaven, #MakeADifference, #YearEndHope","#SafeHaven, #MakeADifference, #YearEndHope",3,0,False,,SafehouseLife,Hopeful,207,False,,False,,1663,1135,83,25,14,9,13,,0.1,41,0,0.0,2479,,,,
347,Instagram,ig_3185520472542757,https://instagram.com/p/NRmuMkE0vel,2025-11-08 09:09:00,Saturday,9,ImpactStory,Carousel,"Stories like Valentina's remind us why we fight. Thank you for standing with us. #ProtectChildren, #DonateNow","#ProtectChildren, #DonateNow",2,0,False,,Health,Emotional,109,True,GivingTuesday,False,,2218,1318,75,12,50,11,22,,0.0785,37,20,99467.32,1782,,,,
740,WhatsApp,wa_5895757674453966,https://whatsapp.com/channel/lighthouse_ph/5895757674453966,2025-11-08 11:03:00,Saturday,11,ImpactStory,Video,"Six months ago, Sofia didn't believe in herself. Now watch her SHINE. The change you make is real. https://lighthouse.ph/donate?utm_source=whatsapp",,0,1,False,,AwarenessRaising,Urgent,147,True,Year-End Hope,False,,1234,840,66,11,40,7,14,1465.0,0.1229,31,56,121665.48,1543,,,,81.0
67,Facebook,fb_1038477397435931,https://facebook.com/lighthouse.ph/posts/1038477397435931,2025-11-08 20:30:00,Saturday,20,ImpactStory,Photo,"We don't just provide shelter. We provide HOPE. Meet Valentina, whose life changed because someone believed in her. Donate now","#SurvivorStrong, #MakeADifference, #GivingTuesday, #OSAEC, #EndViolence",5,2,True,ShareStory,CampaignLaunch,Grateful,126,True,,False,,14005,8050,641,378,301,88,374,,0.1367,386,77,300026.98,2423,,,,
27,Instagram,ig_2902017113713536,https://instagram.com/p/xVeK0NfrASn,2025-11-09 10:42:00,Sunday,10,EventPromotion,Carousel,Mark your calendar: Community Fair on November 23 - it's going to be special. https://lighthouse.ph/donate?utm_source=instagram,"#DonateNow, #YearEndHope",2,3,False,,AwarenessRaising,Grateful,127,False,Year-End Hope,True,2304.86,20860,14732,941,384,189,163,162,,0.0788,317,4,15689.17,1782,,,,
601,Twitter,tw_3816429542539975,https://twitter.com/lighthouse_ph/status/5192493140733472425,2025-11-10 04:14:00,Monday,4,ThankYou,Photo,A heartfelt thank you to everyone who donated this month. We see you. We appreciate you. #SafeHaven,#SafeHaven,1,0,True,ShareStory,SafehouseLife,Emotional,99,False,Year-End Hope,False,,1410,784,22,11,9,3,36,,0.0453,10,0,0.0,1228,,,,
698,WhatsApp,wa_5433199652467221,https://whatsapp.com/channel/lighthouse_ph/5433199652467221,2025-11-10 07:37:00,Monday,7,EventPromotion,Carousel,SAVE THE DATE! Join us on November 29 for Volunteer Day. All proceeds support our girls. https://lighthouse.ph/donate?utm_source=whatsapp,,0,1,False,,Gratitude,Urgent,137,False,GivingTuesday,False,,1071,601,24,5,7,3,8,,0.0481,7,0,0.0,1543,,,,13.0
725,Facebook,fb_6406498593063824,https://facebook.com/lighthouse.ph/posts/6406498593063824,2025-11-12 21:46:00,Wednesday,21,Campaign,Text,Join our GivingTuesday campaign! Every peso brings a girl closer to safety and dignity. https://lighthouse.ph/donate?utm_source=facebook,#YearEndHope,1,0,True,DonateNow,DonorImpact,Informative,136,False,GivingTuesday,False,,2515,1451,88,39,14,11,66,,0.0809,29,2,4291.87,2489,,,,
120,TikTok,tk_8410077882698544,https://tiktok.com/@lighthouse_ph/video/7811810788530943622,2025-11-13 07:12:00,Thursday,7,Campaign,Video,"Our Summer of Safety campaign is LIVE! Every peso counts toward keeping our girls safe. Can you help us reach our goal of P177,000? https://lighthouse.ph/donate?utm_source=tiktok","#ProtectChildren, #BeTheChange, #ChildAbuse, #ChildRights, #Trending",5,0,True,ShareStory,Health,Emotional,178,False,GivingTuesday,False,,3374,2110,176,45,46,19,91,1814.0,0.0972,35,6,16232.01,916,,,,
686,Facebook,fb_1046541271957678,https://facebook.com/lighthouse.ph/posts/1046541271957678,2025-11-14 08:20:00,Friday,8,ImpactStory,Carousel,"It's not magic. It's medicine, school, safety, and LOVE. Carmen's transformation started the day she arrived at our door. #HopeForGirls, #SpreadTheWord, #YearEndHope, #HumanTrafficking, #EndViolence","#HopeForGirls, #SpreadTheWord, #YearEndHope, #HumanTrafficking, #EndViolence",5,0,True,SignUp,DonorImpact,Emotional,198,True,GivingTuesday,False,,3302,1979,122,70,65,29,82,,0.1182,103,21,98265.6,2489,,,,
591,Instagram,ig_4785368054531822,https://instagram.com/p/tXawYE1Q566,2025-11-14 20:34:00,Friday,20,EducationalContent,Text,"What does freedom mean to a trafficking survivor? We asked Isabella, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=instagram","#SurvivorStrong, #GivingTuesday",2,1,False,,SafehouseLife,Informative,153,False,Year-End Hope,False,,3746,2169,95,43,18,14,25,,0.0668,42,0,0.0,1833,,,,
113,TikTok,tk_8334320689784477,https://tiktok.com/@lighthouse_ph/video/5613899150449978164,2025-11-15 03:55:00,Saturday,3,FundraisingAppeal,Reel,"We're P86,000 short of this month's operating costs. Our girls need meals, medicine, and school supplies every single day. Can you help close the gap? https://lighthouse.ph/donate?utm_source=tiktok","#EndTrafficking, #YearEndHope, #Viral",3,0,True,SignUp,SafehouseLife,Informative,197,False,Year-End Hope,False,,1778,1055,11,6,2,2,55,1185.0,0.0207,3,0,0.0,916,,,,
200,Facebook,fb_3913552107024268,https://facebook.com/lighthouse.ph/posts/3913552107024268,2025-11-17 15:43:00,Monday,15,ImpactStory,Video,"Stories like Ana's remind us why we fight. Thank you for standing with us. #SafeHaven, #BeTheChange, #GivingTuesday, #ChildRights, #HumanTrafficking","#SafeHaven, #BeTheChange, #GivingTuesday, #ChildRights, #HumanTrafficking",5,0,False,,Education,Celebratory,148,True,,False,,14676,9122,551,238,345,54,156,17691.0,0.0888,260,75,331983.26,2423,,,,
47,Facebook,fb_8469570921594087,https://facebook.com/lighthouse.ph/posts/8469570921594087,2025-11-20 13:22:00,Thursday,13,EducationalContent,Video,"Our girls are artists, mathematicians, dreamers, leaders. Here's what they're learning this month: #SafeHaven, #YearEndHope, #HumanTrafficking, #ChildAbuse","#SafeHaven, #YearEndHope, #HumanTrafficking, #ChildAbuse",4,0,True,SignUp,Education,Informative,155,False,,False,,4192,2701,77,20,14,11,129,2919.0,0.0429,34,0,0.0,2348,,,,
271,Twitter,tw_7604025265159577,https://twitter.com/lighthouse_ph/status/5302849509272478162,2025-11-24 18:13:00,Monday,18,EducationalContent,Reel,Learn: The biggest barrier to safety for girls in trafficking is lack of education. What we're doing about it: https://lighthouse.ph/donate?utm_source=twitter,"#BreakTheCycle, #DonateNow, #YearEndHope",3,0,True,DonateNow,AwarenessRaising,Hopeful,158,False,GivingTuesday,False,,4896,3605,354,74,57,44,142,3465.0,0.1453,183,0,0.0,1222,,,,
653,YouTube,yt_2239211069331064,https://youtube.com/watch?v=aQVW7k67TGd,2025-11-25 01:03:00,Tuesday,1,ImpactStory,Video,"It's not magic. It's medicine, school, safety, and LOVE. Ana's transformation started the day she arrived at our door. #SpreadTheWord, #YearEndHope","#SpreadTheWord, #YearEndHope",2,1,True,SignUp,Health,Emotional,147,True,GivingTuesday,False,,3387,2407,78,10,28,7,91,2747.0,0.0422,15,5,7485.19,620,326893.0,119.0,798.0,
348,YouTube,yt_6663039254370115,https://youtube.com/watch?v=AyFmiMscqGJ,2025-11-27 21:58:00,Thursday,21,EventPromotion,Video,Mark your calendar: Volunteer Day on December 07 - it's going to be special. https://lighthouse.ph/donate?utm_source=youtube,"#SurvivorStrong, #YearEndHope",2,2,False,,DonorImpact,Informative,124,False,Year-End Hope,False,,1267,916,31,6,6,3,14,742.0,0.0414,9,0,0.0,620,160272.0,216.0,800.0,
774,Facebook,fb_7796042810790484,https://facebook.com/lighthouse.ph/posts/7796042810790484,2025-11-28 21:59:00,Friday,21,ThankYou,Photo,"Grateful. So grateful. For supporters like you who get it. Thank you. #BreakTheCycle, #BeTheChange","#BreakTheCycle, #BeTheChange",2,0,False,,Reintegration,Urgent,98,False,Year-End Hope,False,,4439,2662,233,81,38,21,47,,0.091,82,1,1109.52,2489,,,,
398,WhatsApp,wa_7357711907930776,https://whatsapp.com/channel/lighthouse_ph/7357711907930776,2025-11-29 08:49:00,Saturday,8,Campaign,Video,"Summer of Safety: Where your P1,635 can change everything. Our goal is P98,000. We're 43% there. https://lighthouse.ph/donate?utm_source=whatsapp",,0,0,True,ShareStory,CampaignLaunch,Celebratory,145,False,Year-End Hope,False,,676,444,72,24,8,5,15,483.0,0.1653,22,7,17958.19,1543,,,,23.0
624,Facebook,fb_9219615872928512,https://facebook.com/lighthouse.ph/posts/9219615872928512,2025-12-01 01:18:00,Monday,1,ThankYou,Photo,"Thank you, Juan, for believing in our mission. Your support changes lives.",#YearEndHope,1,0,True,ShareStory,AwarenessRaising,Hopeful,74,False,Year-End Hope,False,,1308,836,17,4,3,2,38,,0.0352,4,0,0.0,2489,,,,
39,Instagram,ig_3825978586971445,https://instagram.com/p/ISXBI1Zu5yN,2025-12-01 11:13:00,Monday,11,ImpactStory,Photo,"From victim to survivor to LEADER. That's Gabriela's journey. This is why we do what we do. #YearEndHope, #ChildRights, #ChildAbuse","#YearEndHope, #ChildRights, #ChildAbuse",3,0,True,LearnMore,DonorImpact,Emotional,131,True,Year-End Hope,False,,2675,1869,266,59,108,22,60,,0.185,85,18,45343.2,1782,,,,
183,Facebook,fb_2119079324527575,https://facebook.com/lighthouse.ph/posts/2119079324527575,2025-12-02 22:17:00,Tuesday,22,EducationalContent,Video,"Did you know? 80% of trafficking survivors show symptoms of PTSD That's why education is SO important for at-risk girls. #HopeForGirls, #YearEndHope","#HopeForGirls, #YearEndHope",2,1,True,DonateNow,CampaignLaunch,Informative,148,False,,True,447.74,11178,7073,219,57,50,30,399,10347.0,0.0379,46,1,637.53,2423,,,,
44,YouTube,yt_1434104242088424,https://youtube.com/watch?v=SjtvSw6g3ek,2025-12-03 09:29:00,Wednesday,9,FundraisingAppeal,Video,"No budget, no meals. No meals, no hope. We're short P46,000 this month. Our girls can't wait. https://lighthouse.ph/donate?utm_source=youtube","#HopeForGirls, #BeTheChange, #ChildAbuse, #ChildRights",4,0,True,LearnMore,CampaignLaunch,Emotional,141,False,Year-End Hope,False,,5976,4273,256,46,120,35,215,4889.0,0.1027,191,33,73449.82,572,1388476.0,284.0,806.0,
399,Twitter,tw_8273998897510076,https://twitter.com/lighthouse_ph/status/1034778885053168893,2025-12-05 13:02:00,Friday,13,EventPromotion,Photo,You're invited! Community Fair is happening December 15. We'd love to see you there. https://lighthouse.ph/donate?utm_source=twitter,"#HopeForGirls, #YearEndHope",2,0,True,ShareStory,Health,Hopeful,132,False,,True,3046.0,3932,2484,178,74,36,13,139,,0.0863,93,1,3793.24,1228,,,,
497,WhatsApp,wa_4461468365141958,https://whatsapp.com/channel/lighthouse_ph/4461468365141958,2025-12-08 21:28:00,Monday,21,Campaign,Photo,"Back to School: Where your P683 can change everything. Our goal is P91,000. We're 33% there. https://lighthouse.ph/donate?utm_source=whatsapp",,0,1,True,SignUp,DonorImpact,Grateful,141,False,Year-End Hope,True,2870.83,7422,4808,347,121,85,40,178,,0.1016,80,86,319382.55,1543,,,,234.0
77,LinkedIn,li_2120075370259350,https://linkedin.com/feed/update/urn:li:activity:9465985959337153621,2025-12-10 10:26:00,Wednesday,10,ThankYou,Photo,We say 'thank you' but it never feels like enough. Your generosity is literally saving lives.,"#HopeForGirls, #SpreadTheWord, #YearEndHope",3,0,False,,CampaignLaunch,Urgent,93,False,Year-End Hope,True,2565.87,12491,8733,1120,240,293,103,128,,0.1388,183,8,43618.19,457,,,,
369,Facebook,fb_4555105543140744,https://facebook.com/lighthouse.ph/posts/4555105543140744,2025-12-11 04:12:00,Thursday,4,EducationalContent,Photo,"What does freedom mean to a trafficking survivor? We asked Camila, and her answer will stay with you. https://lighthouse.ph/donate?utm_source=facebook","#BeTheChange, #YearEndHope, #HumanTrafficking, #OSAEC",4,0,True,ShareStory,Gratitude,Urgent,150,False,Year-End Hope,True,2078.62,5082,3320,125,40,37,12,128,,0.0436,38,1,2276.85,2479,,,,
289,TikTok,tk_7172586137131657,https://tiktok.com/@lighthouse_ph/video/9009417962133168557,2025-12-11 11:22:00,Thursday,11,FundraisingAppeal,Reel,"This is hard to ask, but our reserve is gone. We're raising P79,000 to make sure our girls don't go without. https://lighthouse.ph/donate?utm_source=tiktok","#SurvivorStrong, #YearEndHope, #Trending",3,0,True,SignUp,CampaignLaunch,Celebratory,155,False,,False,,9769,5900,859,120,105,64,333,10580.0,0.1212,245,23,30722.78,916,,,,
